Date,Close,High,Low,Open,Volume,% Change,SMA_10,SMA_50,Difference in SMA_10 and SMA_50,EMA_10,EMA_50,Difference in EMA_10 and EMA_50,RSI,MACD,Signal_Line,SMA_20,Std_Dev,Upper_Band,Lower_Band,High_Low,High_Close,Low_Close,True_Range,ATR,Target,Cumulative Return,Value
1993-04-26,24.34395980834961,24.641906040705223,24.27385481250123,24.55427479589475,62600,-0.007857773560086434,24.93985595703125,24.984660263061524,0.001840469109504061,24.805915818923996,24.954426008276442,0.006100494353490913,32.941080068574976,-0.11569579081853121,-0.034571984388704846,24.995061302185057,0.2886165185748288,25.572294339334714,24.4178282650354,0.36805122820399205,0.1051418958077619,0.26290933239623016,0.36805122820399205,0.212818068609959,1,0.9802399779056646,98023.99779056647
1993-04-27,24.606861114501953,24.60686111450195,24.30891479046596,24.30891479046596,156800,0.010799447099899107,24.876762771606444,24.978949737548827,0.00415278346420869,24.769724054483625,24.94079601244215,0.006952205612998885,44.79193944608631,-0.12606115510658,-0.05286981853227988,24.960885429382323,0.29225238661606945,25.545390202614463,24.376380656150182,0.29794632403599053,0.2629013061523402,0.03504501788365033,0.29794632403599053,0.22032932582700557,0,0.9908260276922631,99082.60276922632
1993-04-28,24.554271697998047,24.624376685001614,24.519219204496267,24.57179794474894,85900,-0.0021371850826155114,24.811915016174318,24.984746856689455,0.007038768758481575,24.730550898758974,24.92563819618944,0.007945146971977629,40.42553930473018,-0.13694073978149746,-0.0696840027821234,24.920574569702147,0.28982482763345685,25.50022422496906,24.340924914435234,0.10515748050534768,0.017515570499661237,0.08764191000568644,0.10515748050534768,0.22032932549024867,1,0.9887084490864121,98870.84490864121
1993-04-29,24.65943717956543,24.65943717956543,24.466648402752906,24.606858422252923,85000,0.004282981098395089,24.757583808898925,24.992996101379394,0.00954653955669142,24.717621131632875,24.915198940635555,0.008012259467398057,44.898174480933605,-0.13551478349257806,-0.08285015892421434,24.88639907836914,0.27743232088661024,25.441263720142363,24.33153443659592,0.19278877681252382,0.10516548156738281,0.08762329524514101,0.19278877681252382,0.21657370405772877,1,0.9929430686856727,99294.30686856728
1993-04-30,24.694480895996094,24.834690865597207,24.694480895996094,24.74705963459651,88500,0.001421107715293024,24.7067569732666,25.002295150756837,0.011967782547644249,24.71341381606255,24.906543331041853,0.007820756216447457,32.50044550973796,-0.1300577431122889,-0.09229167576182926,24.85835666656494,0.26630026857076394,25.390957203706467,24.325756129423414,0.14020996960111276,0.17525368603177682,0.03504371643066406,0.17525368603177682,0.20280313825522991,1,0.9943541477414287,99435.41477414288
1993-05-03,24.85222053527832,24.85222053527832,24.624379303290578,24.72953679497723,80500,0.006387647504985772,24.682219886779784,25.013004455566406,0.013310060898464428,24.738651401374504,24.904413025325635,0.00666989188011703,37.20959955456852,-0.1117169255141981,-0.09617672571230303,24.864490699768066,0.26458430015212175,25.393659300072308,24.335322099463824,0.22784123198774253,0.15773963928222656,0.07010159270551597,0.22784123198774253,0.20655876545636329,1,1.0007057315323216,100070.57315323215
1993-05-04,24.939857482910156,25.027488746026496,24.869752472417083,24.90480497766362,149100,0.0035263226280899396,24.67871379852295,25.02372211456299,0.013833612171860028,24.775234325290075,24.90580300405444,0.0052353418159601355,41.57325765236562,-0.08908323014318853,-0.09475802659848014,24.868872547149657,0.2650955904245076,25.399063727998673,24.33868136630064,0.15773627360941234,0.17526821074817533,0.017531937138763,0.17526821074817533,0.21281854793173974,1,1.0042345427974833,100423.45427974833
1993-05-05,25.00994873046875,25.097579945361773,24.939843758554332,24.939843758554332,109000,0.002810410909790617,24.683970832824706,25.03619026184082,0.014083172773041972,24.817909671686195,24.909887150188336,0.0036776356278606856,44.08571826433738,-0.06474375983195912,-0.08875517324517594,24.880264282226562,0.26606467215825724,25.41239362654308,24.348134937910046,0.1577361868074405,0.15772246245161625,1.3724355824251688e-05,0.1577361868074405,0.21281854263461192,0,1.00705685451255,100705.685451255
1993-05-06,24.922340393066406,24.992445429333824,24.904814133999555,24.974919170266972,54700,-0.0035029395040547806,24.712014198303223,25.040626831054688,0.013185464429451729,24.836897075573503,24.91037551265414,0.0029482960236383074,41.83702591563122,-0.05192525291557715,-0.0813891891792562,24.882894039154053,0.2662151111188519,25.415324261391756,24.35046381691635,0.08763129533426905,0.017503301134926375,0.10513459646919543,0.10513459646919543,0.21406878123291836,0,1.0035291952740488,100352.91952740488
1993-05-07,24.8697452545166,24.93985024466323,24.834692759443286,24.93985024466323,68000,-0.0021103611346403595,24.745312309265138,25.042964820861815,0.01196845840399674,24.842869471744976,24.908782169197767,0.002650316550420679,43.15778500494306,-0.04548614598032685,-0.07420858053947033,24.884646606445312,0.26599638209758164,25.416639370640475,24.35265384225015,0.10515748521994439,0.017509851596823722,0.08764763362312067,0.10515748521994439,0.2078094044089632,1,1.0014113862628655,100141.13862628656
1993-05-10,24.922340393066406,25.06255046560124,24.904814133999555,24.904814133999555,113900,0.0021148241773909504,24.803150367736816,25.04565689086914,0.009730487558856672,24.85731873016705,24.90931386425144,0.0020862861699319003,48.351710117196845,-0.03572727740337811,-0.06651231991225189,24.871503162384034,0.25669512249091797,25.38489340736587,24.3581129174022,0.15773633160168643,0.19280521108463944,0.03506887948295301,0.19280521108463944,0.2015511954840485,1,1.0035291952740488,100352.91952740488
1993-05-11,25.0274715423584,25.027471542358395,24.852209136599583,24.922314098903108,42600,0.004218349787134867,24.84521141052246,25.051847190856932,0.00825635861715982,24.88825560511093,24.91394749868701,0.0010265477090881652,52.0829861595265,-0.019287761310927465,-0.057067408191987,24.86098709106445,0.2449383908021459,25.350863872668743,24.37111030946016,0.17526240575881147,0.10513114929198863,0.07013125646682283,0.17526240575881147,0.20405493939962532,0,1.0077624324413168,100776.24324413168
1993-05-12,24.9924373626709,25.009963616080903,24.922332349030867,24.922332349030867,31000,-0.0013998289690673182,24.889027976989745,25.05001029968262,0.006441241418626888,24.907197742849107,24.91702553256873,0.0003932305431842977,62.500391106975584,-0.008982744389509634,-0.04745047543149153,24.85047149658203,0.23375287614099569,25.317977248864022,24.38296574430004,0.08763126705003543,0.017507926277495756,0.10513919332753119,0.10513919332753119,0.18151988270889977,0,1.0063517373944477,100635.17373944477
1993-05-13,24.694480895996094,24.887269604197623,24.676954649795952,24.887269604197623,129100,-0.011921865096672701,24.892532348632812,25.04012119293213,0.005976592296914697,24.868521952512193,24.908298291918822,0.0016107380258022787,54.944432020263505,-0.02457525275402972,-0.04287543089599917,24.82505807876587,0.22070274712255628,25.266463573010984,24.383652584520757,0.21031495440167092,0.10516775847327509,0.315482712874946,0.315482712874946,0.19278748070486124,0,0.9943541477414289,99435.41477414289
1993-05-14,24.67696189880371,24.76459315554662,24.659435647455126,24.694488150152292,63500,-0.0007094296602615513,24.890780448913574,25.032672424316406,0.005749977488505594,24.83369285183792,24.899226276502542,0.0026556520585217947,61.72867041165793,-0.03790907244238895,-0.041882159205277124,24.798768711090087,0.20403090426965087,25.20683051962939,24.390706902550786,0.10515750809149438,0.0701122595505268,0.03504524854096758,0.10515750809149438,0.17400935783968283,1,0.9936487234162171,99364.87234162171
1993-05-17,24.764596939086914,24.76459693908691,24.641913160903183,24.747070685060663,34000,0.0035512896864120513,24.882018089294434,25.02837200164795,0.005909803931535785,24.821129958610463,24.893946694643105,0.0029403561952471326,56.33812747837576,-0.04093295562358534,-0.04169231848893877,24.78211898803711,0.19156859881636576,25.16525618566984,24.398981790404378,0.12268377818372755,0.08763504028319957,0.03504873790052798,0.12268377818372755,0.1614906045645212,0,0.9971774578796017,99717.74578796017
1993-05-18,24.747089385986328,24.799668187797913,24.659458049633685,24.782141920527383,105200,-0.0007069589359216533,24.86274127960205,25.012557258605955,0.006053882808890693,24.807668036315164,24.888187584499704,0.003253697714856781,57.972555205047314,-0.044232236361906985,-0.04220030206353242,24.7707275390625,0.18619912994879262,25.143125798960085,24.398329279164912,0.14021013816422823,0.03507124871099876,0.10513888945322947,0.14021013816422823,0.1639943658258698,1,0.996472494365054,99647.2494365054
1993-05-19,25.255329132080078,25.25532913208008,24.58933155607797,24.747067824078467,50200,0.02053735444062177,24.887279319763184,25.00865180969238,0.004805816993888463,24.889060962817872,24.902585292247956,0.0005355039864796106,68.47918024622425,-0.00576973028488581,-0.0349141877078031,24.785625076293947,0.21204438913632997,25.20971385456661,24.361536298021285,0.6659975760021126,0.5082397460937536,0.15775782990835907,0.6659975760021126,0.19779499433941186,1,1.0169374031721596,101693.74031721597
1993-05-20,25.3254337310791,25.325433731079105,25.202749969060037,25.255328724211065,98200,0.0027758339094450246,24.927588653564452,25.005102043151854,0.0030606934677007507,24.968401466138094,24.919167583966825,-0.0019440489230733004,69.1500262241102,0.030022853374067182,-0.021926779491429044,24.81980142593384,0.24079600472353033,25.3013934353809,24.33820941648678,0.12268376201906861,0.07010459899902699,0.05257916302004162,0.12268376201906861,0.19403999976707556,0,1.0197602524996678,101976.02524996678
1993-05-21,25.097591400146484,25.378011415790578,25.08006514916873,25.34295891383507,221400,-0.008996581592717656,24.950373268127443,24.99839069366455,0.0019132284358102695,24.991890545048708,24.92616459636603,-0.0026188149944259566,57.143269629068605,0.0395478785210841,-0.009631847888926416,24.84784278869629,0.23874699322775533,25.3253367751518,24.37034880224078,0.29794626662184953,0.05257768471147628,0.24536858191037325,0.29794626662184953,0.19904750224094034,1,1.0105858961830443,101058.58961830442
1993-05-24,25.202749252319336,25.290380508412238,25.15017049866359,25.15017049866359,30500,0.004189957932466681,24.978414154052736,24.99901569366455,0.0008174322335059573,25.030228491825184,24.93701105346224,-0.0036987011785774375,57.57605406041231,0.0549484775586464,0.003284217200588148,24.890782260894774,0.21983091388793444,25.330444088670642,24.451120433118906,0.14021000974864606,0.19278910826575313,0.05257909851710707,0.19278910826575313,0.20029899492076733,1,1.0148202085751954,101482.02085751954
1993-05-25,25.255329132080078,25.307907888080248,25.25532913208008,25.307907888080248,191800,0.0020862755580486336,25.0011999130249,24.99825023651123,-0.00011679422185498109,25.071155880962436,24.94949411536882,-0.004817271038415267,57.14350759827112,0.07058268684182778,0.016743911128836074,24.923205661773682,0.22354143013464445,25.370288522042973,24.476122801504392,0.05257875600016604,0.10515863576091178,0.05257987976074574,0.10515863576091178,0.19654345556030098,1,1.0169374031721596,101693.74031721597
1993-05-26,25.57080078125,25.588327032642223,25.30790701036669,25.32543326175891,102400,0.0124912903538128,25.059036254882812,25.003794212341308,-0.0021603563773415738,25.162000408287447,24.97385908265828,-0.007357662641802135,66.66676471222648,0.10719317966879416,0.034833764836827694,24.97403211593628,0.24931962671424993,25.47267136936478,24.47539286250778,0.280420022275532,0.3329979005621446,0.052577878286612645,0.3329979005621446,0.2128194058526545,0,1.0296402635468356,102964.02635468356
1993-05-27,25.483158111572266,25.605841816373506,25.448105624486196,25.605841816373506,53800,-0.0034274511161183074,25.13790397644043,25.010725135803224,-0.004990701705039181,25.220392717975596,24.993831593596084,-0.008890621931063825,65.48696004753884,0.1276636014857857,0.0533997321666193,25.01521816253662,0.2623134671367342,25.539845096810087,24.490591228263153,0.15773619188730947,0.03504103512350554,0.12269515676380394,0.15773619188730947,0.2165750277574663,0,1.0261112218763415,102611.12218763416
1993-05-28,25.360488891601562,25.465646412921263,25.237805116728577,25.465646412921263,79100,-0.004813736956527315,25.206256675720216,25.012062873840332,-0.007657336682661245,25.24586474954395,25.008210311164927,-0.009371051141593995,60.683988063788775,0.1324612465984636,0.06921203505298816,25.048518562316893,0.26172704699796684,25.571972656312827,24.52506446832096,0.22784129619268612,0.01751169865100266,0.24535299484368878,0.24535299484368878,0.22032844088311268,1,1.021171792366088,102117.17923660879
1993-06-01,25.605854034423828,25.693485293953003,25.413065263459654,25.448117767271324,28300,0.009675095139964895,25.290382385253906,25.019073371887206,-0.010595585408007075,25.311317346794837,25.03164731992018,-0.01092211283008477,63.2007076619556,0.1542838432326974,0.08622639668893001,25.08620023727417,0.2851787653544769,25.656557767983124,24.515842706565216,0.2804200304933495,0.3329964023514407,0.052576371858091164,0.3329964023514407,0.23159515492544333,0,1.0310517266114783,103105.17266114782
1993-06-02,25.57080078125,25.658432038211103,25.430590770112236,25.53574827846556,20300,-0.0013689546588332435,25.372753524780272,25.028187141418456,-0.013474993853711132,25.35849615305941,25.052790592913507,-0.011955259546273724,63.200157411623564,0.16682682788402659,0.10234648292794933,25.117747402191164,0.30250956045386446,25.722766523098894,24.512728281283433,0.2278412680988673,0.05257800378727495,0.17526326431159234,0.2278412680988673,0.24035958883768163,0,1.0296402635468354,102964.02635468353
1993-06-03,25.483158111572266,25.51821059865833,25.43057938094316,25.51821059865833,21600,-0.0034274511161183074,25.395536422729492,25.034496192932128,-0.014167797735925467,25.38116196369811,25.069667750507968,-0.012223532571054718,69.91176096679624,0.16776135414215432,0.11542945717079034,25.141407871246336,0.311991626586431,25.7653911244192,24.517424618073473,0.08763121771517035,0.052590182591668366,0.14022140030683872,0.14022140030683872,0.22784092365424538,0,1.0261112218763413,102611.12218763413
1993-06-04,25.395545959472656,25.413072216173465,25.2903884192678,25.413072216173465,32000,-0.0034380413807433285,25.40254764556885,25.039053001403808,-0.014313322688361241,25.383777235657117,25.082447288114427,-0.011865464441030968,67.52196378823606,0.15959271894450922,0.12426210952553413,25.16506814956665,0.31244672460641176,25.789961598779474,24.540174700353827,0.12268379690566533,0.07008589539880106,0.1927696923044664,0.1927696923044664,0.2340989368123148,0,1.0225834090342854,102258.34090342853
1993-06-07,25.30790138244629,25.44811136240444,25.30790138244629,25.44811136240444,121400,-0.003451179083380773,25.423578643798827,25.03870235443115,-0.015207752059387564,25.36998162598242,25.09128862514705,-0.011012094468989474,63.247881533295505,0.1443824804491598,0.12828618371025927,25.186975955963135,0.30594313533212975,25.798862226627396,24.575089685298874,0.14020997995815065,0.05256540293178347,0.08764457702636719,0.14020997995815065,0.23535080836763075,0,1.019054290562014,101905.42905620139
1993-06-08,25.08007049560547,25.237806788030664,25.080070495605472,25.237806788030664,104500,-0.009002361886823462,25.411310768127443,25.036599578857423,-0.014940595535234902,25.317270511368427,25.090848698498363,-0.009027957593250723,57.36404744630233,0.11264569885496911,0.12515808673920123,25.19486246109009,0.30075131325980886,25.796365087609708,24.59335983457047,0.1577362924251915,0.07009459441562527,0.22783088684081676,0.22783088684081676,0.24160943327310136,1,1.0098803950560544,100988.03950560544
1993-06-09,25.167705535888672,25.27286307991049,25.132653021214733,25.167705535888672,43300,0.003494210285356125,25.402548408508302,25.034146118164063,-0.014637897356948345,25.290076879463015,25.09386269212151,-0.007796268398869568,47.61924997564318,0.09348781678689733,0.11882403274874045,25.2018741607666,0.2982678235189573,25.798409807804514,24.605338513728686,0.1402100586957573,0.1927925843050211,0.0525825256092638,0.1927925843050211,0.20780907672330912,1,1.0134091295194387,101340.91295194387
1993-06-10,25.185209274291992,25.202735515958167,25.097578065961123,25.150156790959645,17900,0.0006954840749531233,25.3639892578125,25.030640525817873,-0.01323589287522396,25.27101004215919,25.09744491103016,-0.006891550085557525,46.07796902407484,0.07880900151460679,0.11082102650191372,25.211512756347656,0.294231030952953,25.79997481825356,24.62305069444175,0.10515744999704424,0.03502998006949554,0.0701274699275487,0.10515744999704424,0.20655719729316452,1,1.0141139394304317,101411.39394304316
1993-06-11,25.29037857055664,25.32543107030793,25.185221071302763,25.272852320680993,647400,0.004175835710525488,25.344711303710938,25.029589157104493,-0.01246015933400514,25.274531592776906,25.105010936893944,-0.006702970278203762,55.78948091938854,0.07479997043048314,0.10361681528762762,25.241307640075682,0.2681328482636961,25.777573336603073,24.70504194354829,0.1402099990051653,0.1402217960159362,1.1797010770919769e-05,0.1402217960159362,0.19529116367845642,0,1.0183487126332469,101834.87126332469
1993-06-14,25.255329132080078,25.342960392080357,25.25532913208008,25.325434140080304,64200,-0.001385880340967538,25.33419532775879,25.029589157104493,-0.012061065174057693,25.271040236286574,25.110905768077714,-0.006340620918911401,51.64840684501137,0.06801060374330348,0.0964955729787628,25.270226001739502,0.23294389608725494,25.73611379391401,24.804338209564992,0.08763126000027555,0.0525818215237166,0.03504943847655895,0.08763126000027555,0.18777988880235089,0,1.016937403172159,101693.7403172159
1993-06-15,25.202749252319336,25.307906759630818,25.202749252319332,25.290380508412238,142400,-0.0020819320740490532,25.29388484954834,25.03905334472656,-0.010111258191339137,25.258623693747076,25.11450747334209,-0.005718273786806123,48.351593154988635,0.05772184338077224,0.0887408270591647,25.292133617401124,0.20134910844962664,25.694831834300377,24.88943540050187,0.10515750731148543,0.05257762755073969,0.05257987976074574,0.10515750731148543,0.18777980819882042,1,1.0148202085751947,101482.02085751947
1993-06-16,25.255329132080078,25.25532913208008,25.13264536807969,25.202750376079912,330900,0.0020862755580486336,25.262337684631348,25.047115516662597,-0.008521851639437517,25.25802468253489,25.120029891331818,-0.005463987045323774,38.157774150127445,0.05319745637245887,0.08163215292182353,25.31754560470581,0.15587676980997986,25.62929914432577,25.00579206508585,0.12268376400039216,0.05257987976074574,0.07010388423964642,0.12268376400039216,0.17275736987298096,1,1.016937403172159,101693.7403172159
1993-06-17,25.342947006225586,25.34294700622559,25.255315792511116,25.307894520739797,37400,0.003469282609119162,25.24831657409668,25.058332176208495,-0.007496539287302107,25.27346510502411,25.128771738974713,-0.005709413590055291,44.73663484298903,0.05603592994310702,0.07651290832608024,25.321926498413085,0.15526620215501022,25.632458902723105,25.011394094103064,0.08763121371447369,0.08761787414551137,1.3339568962322801e-05,0.08763121371447369,0.16774987143206413,0,1.0204654464195468,102046.54464195468
1993-06-18,25.13425636291504,25.328411433134185,25.13425636291504,25.328411433134185,58500,-0.008234663603221892,25.22218761444092,25.063622398376467,-0.006308729161305596,25.24815442464064,25.12898682226649,-0.004741242416464595,42.02268682735494,0.04097353250567437,0.06940503316199907,25.312367630004882,0.1608242939348371,25.634016217874557,24.990719042135208,0.19415507021914635,0.014535573091400522,0.20869064331054688,0.20869064331054688,0.16513113203683968,1,1.0120622567495703,101206.22567495702
1993-06-21,25.18720245361328,25.204852910833754,25.151901539172336,25.204852910833754,29300,0.002106531020203972,25.210117721557616,25.0706725692749,-0.0055363493639092225,25.237072248090207,25.13126978820166,-0.004200643564262505,32.919924549914086,0.03292919379978798,0.06210986528955686,25.31684818267822,0.15569210545123363,25.62823239358069,25.005463971775754,0.05295137166141828,0.07059654791871495,0.01764517625729667,0.07059654791871495,0.146388285291645,1,1.0141941972877908,101419.41972877907
1993-06-22,25.204849243164062,25.22249969781614,25.16954833385991,25.22249969781614,137500,0.0007006252315349126,25.222595596313475,25.071065368652345,-0.006011947391521392,25.231213519921816,25.134155257023714,-0.0038507773627896513,34.85486677044226,0.02765910886561329,0.05521971400476815,25.31695318222046,0.15561179402300426,25.628176770266467,25.00572959417445,0.0529513639562289,0.035297244202858735,0.017654119753370168,0.0529513639562289,0.13389614928145654,0,1.014904767332087,101490.4767332087
1993-06-23,24.975399017333984,25.204854980037407,24.975399017333984,25.204854980037407,227600,-0.009103415918756519,25.20336494445801,25.065817489624024,-0.0055073176103621595,25.184701792178572,25.127929522133922,-0.002273127648741383,31.193501807094435,0.004911199704348945,0.04515801114468431,25.302956676483156,0.17305752905359742,25.64907173459035,24.95684161837596,0.2294559627034225,5.736873344375226e-06,0.22945022583007812,0.2294559627034225,0.14027004659549824,1,1.0056656671171342,100566.56671171343
1993-06-24,25.310771942138672,25.31077194213867,25.04601491345521,25.04601491345521,243700,0.013428130800710036,25.215921211242676,25.06797794342041,-0.005845071345926185,25.20762363762586,25.1350998131145,-0.0028653343595032546,47.34702697024105,0.01378619137490844,0.03888364719072914,25.28995523452759,0.16124011564010027,25.61243546580779,24.96747500324739,0.26475702868345863,0.33537292480468395,0.07061589612122532,0.33537292480468395,0.15045599177408522,0,1.0191698772369664,101916.98772369664
1993-06-25,25.293102264404297,25.36370408510047,25.275451809230255,25.293102264404297,44800,-0.0006981090017629255,25.21619358062744,25.06978500366211,-0.0057884784331646245,25.223165206131032,25.141295987674884,-0.003236819967765099,49.51565400754329,0.01917287789155253,0.03494149333089382,25.28045244216919,0.15472311666627475,25.58989867550174,24.971006208836638,0.08825227587021445,0.05293214296179727,0.03532013290841718,0.08825227587021445,0.1467447271963755,1,1.0184583855713416,101845.83855713416
1993-06-28,25.575529098510742,25.575529098510746,25.381373943173532,25.41667488050757,439900,0.01116616028963402,25.24821357727051,25.077240600585938,-0.0066850220781757425,25.287231368381885,25.15832473711943,-0.005040233215349687,65.65589964332251,0.04570449793568443,0.03709409425185195,25.29120445251465,0.16752028928778284,25.626245031090214,24.956163873939083,0.19415515533721361,0.28242683410644887,0.08827167876923525,0.28242683410644887,0.15064443771534922,0,1.029830655152953,102983.0655152953
1993-06-29,25.451976776123047,25.540229122780897,25.41667583745991,25.540229122780897,207500,-0.004830880405711335,25.273136329650878,25.08432830810547,-0.007418206578065601,25.317185078880275,25.169840503354866,-0.005789121089550718,58.78326135742169,0.056114505039783324,0.04089817640943823,25.283510589599608,0.1554039505780264,25.59431849075566,24.972702688443555,0.12355328532098753,0.035299975729845556,0.15885326105083308,0.15885326105083308,0.14822020034005007,0,1.0248556664197737,102485.56664197736
1993-06-30,25.451976776123047,25.540229122780897,25.41667583745991,25.487277714786188,437600,0.0,25.292801094055175,25.09386947631836,-0.007815959423766089,25.34169266019714,25.180904670914405,-0.006317308502087466,58.33256876634634,0.0636310119727419,0.045444743522098964,25.277569389343263,0.145818310492599,25.56920601032846,24.985932768358065,0.12355328532098753,0.08825234665784976,0.03530093866313777,0.12355328532098753,0.14953418857747458,0,1.0248556664197737,102485.56664197736
1993-07-01,25.38136863708496,25.487271426947625,25.34606770713074,25.487271426947625,605700,-0.002774171124669711,25.296643257141113,25.102349281311035,-0.0076549841975894605,25.348906474176744,25.188766002921096,-0.006309371001438639,52.90482076637824,0.06316231529355676,0.04898825787639052,25.272479915618895,0.13992218139710624,25.552324278413106,24.992635552824684,0.14120371981688606,0.03529465082457861,0.10590906899230745,0.14120371981688606,0.14960432599182813,0,1.0220125414230379,102201.25414230379
1993-07-02,25.24016761779785,25.310769485260224,25.151915283469886,25.29311901839463,285400,-0.0055631759384637824,25.307234382629396,25.11431449890137,-0.007643367771931592,25.329135773016944,25.190781752524106,-0.005481501651965193,49.546698236405796,0.05081140535626716,0.04935288737236585,25.264710998535158,0.13701283690899094,25.53873667235314,24.990685324717177,0.15885420179033716,0.0705991518247373,0.22945335361507446,0.22945335361507446,0.15973447553574235,0,1.016326905843785,101632.69058437849
1993-07-06,24.975399017333984,25.275456814715383,24.940098099994998,25.204854980037407,246400,-0.010489969974572078,25.286054039001463,25.1230871963501,-0.00652509465567532,25.264819999256403,25.182335370751947,-0.003302635062895638,43.967989053041535,0.01943457724467379,0.04336922534682744,25.24808588027954,0.15095938006159298,25.550004640402726,24.946167120156353,0.33535871472038536,0.03528919691753174,0.3000695178028536,0.33535871472038536,0.17617741892209235,1,1.0056656671171338,100566.56671171339
